DIM_Establecimientos[establecimiento_id],DIM_Establecimientos[establecimiento_nombre],DIM_Establecimientos[Dependencia],DIM_Establecimientos[Municipio],DIM_Establecimientos[Egresos 22_24],DIM_Establecimientos[Egresos Anual 22_24],DIM_Establecimientos[Estadia Media 22_24],DIM_Establecimientos[Mortalidad 22_24],DIM_Establecimientos[Camas 22_24],DIM_Establecimientos[Ocupacion 22_24],DIM_Establecimientos[Giro 22_24],DIM_Establecimientos[Segmento],DIM_Establecimientos[Mediana LOS Dep],DIM_Establecimientos[Mediana Mort Dep],DIM_Establecimientos[LOS Ratio],DIM_Establecimientos[Mort Ratio],DIM_Establecimientos[Clasificacion Capacidad],DIM_Establecimientos[Desempeno Internacion] 
58100220,Consultorio Perif. Bo. Puerto T.J.M. Rico,Municipal,Necochea,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
09100800,Consultorio de Medicina Deportiva,Municipal,Berazategui,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
9100800,Consultorio de Medicina Deportiva,Municipal,Berazategui,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
25200491,Ctro de S. Catalina Modarelli de Lalli,Municipal,Escobar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27001022,Ctro. Antirrábico Humano,Municipal,Ezeiza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
26600069,Ctro. Asist. Bo. Esperanza,Municipal,Exaltación De La Cruz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
26600077,Ctro. Asist. Los Ombúes,Municipal,Exaltación De La Cruz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
65801578,Ctro. Asist. Modelo Don Bosco,Municipal,Quilmes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
26600026,Ctro. Asist. Pavón,Municipal,Exaltación De La Cruz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
41200388,Ctro. Asistencial 9 de Julio,Municipal,José C. Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
51501031,Ctro. Asistencial Ampliación Devoto,Municipal,#N/D,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
51501015,Ctro. Asistencial Ampliación Devoto,Municipal,Malvinas Argentinas,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
41200574,Ctro. Asistencial Bo. Alberdi,Municipal,José C. Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
41200931,Ctro. Asistencial El Ombú,Municipal,José C. Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
41201269,Ctro. Asistencial Frino Sur,Municipal,José C. Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
41201380,Ctro. Asistencial Frino Sur,Provincial,José C. Paz,0,,,,,,,Sin internacion,"5,54963563866355","0,04447215295095595",,,Excluido (no agudo),Dentro de banda
41200558,Ctro. Asistencial J. Vucetich,Municipal,José C. Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
41200663,Ctro. Asistencial La Paz,Municipal,José C. Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
41200680,Ctro. Asistencial La Primavera,Municipal,José C. Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
41200591,Ctro. Asistencial Las Acacias,Municipal,José C. Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
41200671,Ctro. Asistencial Las Heras,Municipal,José C. Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
41200418,Ctro. Asistencial Mirador Altube,Municipal,José C. Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
41200817,Ctro. Asistencial Sagrada Familia,Municipal,José C. Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
41200698,Ctro. Asistencial San Atilio,Municipal,José C. Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
41200396,Ctro. Asistencial San Roque,Municipal,José C. Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
51500426,Ctro. Asistencial Santa María,Municipal,Malvinas Argentinas,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
41201091,Ctro. Asistencial Santa Paula,Municipal,José C. Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
41201066,Ctro. Asistencial Sol y Verde,Municipal,José C. Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
41201074,Ctro. Asistencial Sol y Verde,Provincial,José C. Paz,23195,"7731,666666666667","5,346583315369692","0,024315585255442983","116,66666666666667","0,9550758413961409","66,27142857142857",Agudos,"5,54963563866355","0,04447215295095595","0,9634115937487463","0,5467597955569702",Saturado,Dentro de banda
41201112,Ctro. Asistencial Suizo Ideal,Municipal,José C. Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
41200957,Ctro. Asistencial Suizo Infico,Municipal,José C. Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
41201104,Ctro. Asistencial Trailler Bo. Piñeiro,Municipal,José C. Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
51500451,Ctro. Asistencial Unión Vecinal Villa de Mayo,Municipal,Malvinas Argentinas,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
41201023,Ctro. Asistencial Urquiza,Municipal,José C. Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
41200965,Ctro. Asistencial Zona Norte,Municipal,José C. Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
74900350,Ctro. Asistencial.  A. Rojas,Municipal,San Fernando,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42000292,Ctro. Comunitario B° Parque Golf,Municipal,La Costa,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
67200067,Ctro. Comunitario N° 1,Municipal,Rauch,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
67200083,Ctro. Comunitario N° 2,Municipal,Rauch,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
67200091,Ctro. Comunitario N° 3,Municipal,Rauch,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
15400076,Ctro. Comunitario Polivalente Munic.,Municipal,Carlos Tejedor,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
50500178,Ctro. Comunitario Roberto Payró,Municipal,Magdalena,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56000589,Ctro. De Enfermedades de Transm. Sexual,Municipal,Moreno,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27400930,Ctro. Estimulación y Aprendizaje Temprano,Municipal,Florencio Varela,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
06300239,Ctro. Geriátrico Dr. Ernesto L. Pinto,Municipal,Balcarce,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
6300239,Ctro. Geriátrico Dr. Ernesto L. Pinto,Municipal,Balcarce,90,30,"311,02222222222224","0,05555555555555555",35,"0,7763295099061522","0,8571428571428571",Estadia prolongada,"3,107649896623019","0,025671042729325196","100,08277398306672","2,164133188563156",Excluido (no agudo),Dentro de banda
6300221,Ctro. Geriátrico Hostal  Los Abuelos,Municipal,Balcarce,56,"18,666666666666668","391,25","0,17857142857142858","26,333333333333332","0,9529627578568461","0,7088607594936709",Estadia prolongada,"3,107649896623019","0,025671042729325196","125,89899538720836","6,956142391810144",Excluido (no agudo),Dentro de banda
06300221,Ctro. Geriátrico Hostal  Los Abuelos,Municipal,Balcarce,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
77000287,Ctro. Integrador Comunitario,Municipal,San Pedro,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
67200105,Ctro. Integrador Comunitario,Municipal,Rauch,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
71400194,Ctro. Integrador Comunitario Bo. Molino,Municipal,Salto,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
10500285,Ctro. Integral de Odontopediatría,Municipal,Bolívar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
41201179,Ctro. Integral del Diabético,Municipal,José C. Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
2800199,Ctro. Materno Infantil Nº 5 Rayito de Sol,Municipal,Almirante Brown,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
02800199,Ctro. Materno Infantil Nº 5 Rayito de Sol,Municipal,Almirante Brown,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
49700133,Ctro. Medicina Preventiva y Social E. Perón,Municipal,Luján,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
51501367,Ctro. Munic. de Diabetes Dr. A. Maggio,Municipal,Malvinas Argentinas,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
02800075,Ctro. Municipal de Diag. y Prev. para la Salud,Municipal,Almirante Brown,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
2800083,Ctro. Municipal de Diag. y Prev. para la Salud,Provincial,Almirante Brown,14546,"4848,666666666667","5,54963563866355","0,04042348411934552","132,33333333333334","0,6632122922373169","36,63979848866499",Agudos,"5,54963563866355","0,04447215295095595",1,"0,9089617083284609",Normal,Dentro de banda
2800091,Ctro. Municipal de Diag. y Prev. para la Salud,Provincial,Almirante Brown,206,"68,66666666666667","79,79126213592232",0,"17,666666666666668","0,9816971713810316","3,8867924528301887",Estadia prolongada,"5,54963563866355","0,04447215295095595","14,377747897542598",0,Excluido (no agudo),Dentro de banda
2800075,Ctro. Municipal de Diag. y Prev. para la Salud,Municipal,Almirante Brown,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42000233,Ctro. Médico Bo. Juan XXIII,Municipal,La Costa,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27400247,Ctro. Médico Municipal,Municipal,Florencio Varela,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
64800718,Ctro. Odontológico,Municipal,Presidente Perón,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
49000255,Ctro. Odontológico Infantil,Provincial,Lomas de Zamora,2403,801,"313,2763212650853","0,02372034956304619",484,"0,8170647511327581","1,6549586776859504",Estadia prolongada,"5,54963563866355","0,04447215295095595","56,44988998602578","0,5333753369036367",Excluido (no agudo),Peor desempeno
49000247,Ctro. Odontológico Infantil,Municipal,Lomas de Zamora,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
09100940,Ctro. Oftalmológico Clínico Quirúrgico San Camilo,Municipal,Berazategui,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
9100940,Ctro. Oftalmológico Clínico Quirúrgico San Camilo,Municipal,Berazategui,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27400573,Ctro. Perif- de Salud - Las Malvinas,Municipal,Florencio Varela,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
51100101,Ctro. Perif. Barrio Belgrano,Municipal,Maipú,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
60200142,Ctro. Perif. Bo. El Progreso,Municipal,Patagones,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
60200134,Ctro. Perif. Bo. Lindo,Municipal,Patagones,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
75600546,Ctro. Perif. Béccar,Municipal,San Isidro,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
14700165,Ctro. Perif. Dr. Jose Passerini,Municipal,Carlos Casares,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
14700106,Ctro. Perif. Evita,Municipal,Carlos Casares,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
75600686,Ctro. Perif. Martínez,Municipal,San Isidro,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
04900336,Ctro. Perif. N° 10 16 de Julio,Municipal,Azul,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
4900336,Ctro. Perif. N° 10 16 de Julio,Municipal,Azul,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27400531,Ctro. Perif. Santo Tomás,Municipal,Florencio Varela,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
75600678,Ctro. Perif. Va. Adelina,Municipal,San Isidro,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27400883,Ctro. Perif. Varelence de Rehab. Soc. Cevareso,Municipal,Florencio Varela,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
60200126,Ctro. Perif. Villa Morando,Municipal,Patagones,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
60200096,Ctro. Perif. Villa del Carmen,Municipal,Patagones,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
21800081,Ctro. Perif. de Atenc. Primaria Bo. Jardín,Municipal,Chascomús,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27400701,Ctro. Perif. de Salud - Dr. A. Oñativia,Municipal,Florencio Varela,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27400069,Ctro. Perif. de Salud - La Esmeralda,Municipal,Florencio Varela,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27400581,Ctro. Perif. de Salud - M. Fierro,Municipal,Florencio Varela,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27400875,Ctro. Perif. de Salud - Pico de Oro,Municipal,Florencio Varela,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27400719,Ctro. Perif. de Salud - San Francisco,Municipal,Florencio Varela,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27400565,Ctro. Perif. de Salud - San Rudecindo,Municipal,Florencio Varela,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27400093,Ctro. Perif. de Salud - Villa Angélica,Municipal,Florencio Varela,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27400484,Ctro. Perif. de Salud - Villa Argentina,Municipal,Florencio Varela,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27400379,Ctro. Perif. de Salud - Villa Aurora,Municipal,Florencio Varela,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27400590,Ctro. Perif. de Salud - Villa del Plata,Municipal,Florencio Varela,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27400361,Ctro. Perif. de Salud 20 de Junio San Nicolás,Municipal,Florencio Varela,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27400450,Ctro. Perif. de Salud Bo. La Sirena,Municipal,Florencio Varela,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27400468,Ctro. Perif. de Salud Bo. San Jorge,Municipal,Florencio Varela,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27400492,Ctro. Perif. de Salud Dr. A. Roselli Va. Mónica,Municipal,Florencio Varela,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
