GBA_Rendimientos[anio],GBA_Rendimientos[dependencia],GBA_Rendimientos[establecimiento_id],GBA_Rendimientos[region_sanitaria],GBA_Rendimientos[municipio_id],GBA_Rendimientos[municipio_nombre],GBA_Rendimientos[establecimiento_nombre],GBA_Rendimientos[consultas_odontologicas],GBA_Rendimientos[consultas_medicas],GBA_Rendimientos[consultas_paramedicas],GBA_Rendimientos[interconsultas],GBA_Rendimientos[egresos],GBA_Rendimientos[dias_camas_disponible],GBA_Rendimientos[promedio_camas_disponibles],GBA_Rendimientos[pacientes_dias],GBA_Rendimientos[porcentaje_ocupacion],GBA_Rendimientos[giro_de_camas],GBA_Rendimientos[dias_estadia],GBA_Rendimientos[promedio_dias_estadia],GBA_Rendimientos[defunciones],GBA_Rendimientos[tasa_mortalidad_hospitalaria],GBA_Rendimientos[columna_extra],GBA_Rendimientos[Fecha] 
2020,Municipal,60200061,I,060602,Patagones,Hosp. Munic. de Villalonga,752,16017,1008,0,218,8784,24,1002,11,9,1016,5,15,7,0,1/1/2020 00:00:00
2020,Municipal,60900012,II,060609,Pehuajó,Unid. Sanit. Dr. Cumba de Fco. Madero,1666,2691,537,0,70,10250,28,5455,53,2,11711,167,6,9,0,1/1/2020 00:00:00
2020,Municipal,60900039,II,060609,Pehuajó,Hosp. Local Dr. F. Benincasa,1045,4208,1062,0,218,17568,48,7335,42,5,3818,18,22,10,0,1/1/2020 00:00:00
2020,Municipal,60900055,II,060609,Pehuajó,Unid. Sanit. Dr. Allieni de Mones Cazón,726,3535,451,0,80,9882,27,6611,67,3,4107,51,10,13,0,1/1/2020 00:00:00
2020,Municipal,63800205,V,060638,Pilar,Hosp. Munic. Pediátrico Dr. F. Falcón,16113,341226,13730,0,12478,33138,91,24026,73,137,25232,2,10,0,0,1/1/2020 00:00:00
2020,Municipal,65100014,I,060651,Puán,Unid. Sanit. Bordenave Dr. A. Fernández Munilla,1613,9664,593,0,52,11712,32,10115,86,2,3174,61,5,10,0,1/1/2020 00:00:00
2020,Municipal,65100049,I,060651,Puán,Hosp. Munic. Gobernador Ugarte,67,16277,3933,0,916,11346,31,1898,17,29,1879,2,51,6,0,1/1/2020 00:00:00
2020,Municipal,65100057,I,060651,Puán,Hosp. Munic. Villa Iris,3757,3006,489,0,139,13176,36,6516,49,4,10636,77,17,12,0,1/1/2020 00:00:00
2020,Municipal,66500016,IV,060665,Ramallo,Hosp. J. M. Gomendio,1473,53590,20468,0,3220,30744,84,18427,60,38,13747,4,110,3,0,1/1/2020 00:00:00
2020,Municipal,67200024,IX,060672,Rauch,Hosp. Munic. Gral. E. Díaz Vélez,8266,43988,5608,0,3080,31532,86,15326,49,36,12333,4,93,3,0,1/1/2020 00:00:00
2020,Municipal,67900042,II,060679,Rivadavia,Unid. Sanit. Sansinena,439,3678,105,0,3,2555,7,2197,86,0,7,2,0,0,0,1/1/2020 00:00:00
2020,Municipal,67900051,II,060679,Rivadavia,Unid. Sanit. Dr. J. I. Mateos,491,6499,136,0,69,2920,8,470,16,9,529,8,1,1,0,1/1/2020 00:00:00
2020,Municipal,68600034,IV,060686,Rojas,Hosp. Subz. Gral. S. Unzué,4019,51498,8240,0,2769,43554,119,17717,41,23,21723,8,139,5,0,1/1/2020 00:00:00
2020,Municipal,70000010,I,060700,Saavedra,Unid. Sanit. y Hogar Virgen del Milagro,59,1687,0,0,3,4392,12,2622,60,0,910,303,1,33,0,1/1/2020 00:00:00
2020,Municipal,70000028,I,060700,Saavedra,Sala de Pros. Aux. Espartillar y Hogar de Ancianos,131,2857,0,0,1,4392,12,3552,81,0,257,257,0,0,0,1/1/2020 00:00:00
2020,Municipal,70000044,I,060700,Saavedra,Hosp. y Maternidad Munic. O. F. Ducos,1056,50315,4831,0,2040,41358,113,25024,61,18,23109,11,133,7,0,1/1/2020 00:00:00
2020,Municipal,70000052,I,060700,Saavedra,Hosp. Munic. Dr. M. Suarch,233,5974,538,0,271,16470,45,6804,41,6,5870,22,20,7,0,1/1/2020 00:00:00
2020,Municipal,72100020,II,060721,Salliqueló,Hosp. Munic. de Salliqueló,768,12152,678,0,1415,35966,99,19718,55,14,11882,8,51,4,0,1/1/2020 00:00:00
2020,Municipal,72800013,IV,060728,San Andrés de Giles,Hosp. Munic. San Andrés,290,31409,24016,0,2137,28914,79,7579,26,27,7636,4,116,5,0,1/1/2020 00:00:00
2020,Municipal,74900031,V,060749,San Fernando,Hosp. Dr. Oscar Do Porto,224,22828,6106,0,4024,13440,37,10076,75,109,21594,5,3,0,0,1/1/2020 00:00:00
2020,Municipal,74900040,V,060749,San Fernando,Hosp. Dr. Ramón Carrillo,339,13817,806,0,1736,3360,9,2254,67,189,3469,2,0,0,0,1/1/2020 00:00:00
2020,Municipal,74900058,V,060749,San Fernando,Hosp. Dr. René Favaloro,254,13014,1150,0,2113,4620,13,3149,68,167,10619,5,0,0,0,1/1/2020 00:00:00
2020,Municipal,74900776,V,060749,San Fernando,Hospital Municipal de Diagnóstico y Especialidades San Cayetano,14120,223907,10747,0,10879,15742,43,14129,90,252,14920,1,74,1,0,1/1/2020 00:00:00
2020,Municipal,75600457,V,060756,San Isidro,Hosp. Munic. Ciudad de Boulogne,37344,215363,2205,0,18379,20976,57,29152,139,320,29175,2,164,1,0,1/1/2020 00:00:00
2020,Municipal,75600481,V,060756,San Isidro,Hosp. Central Munic. de San Isidro,56385,560185,16124,0,20166,66978,184,72635,105,110,71574,4,755,4,0,1/1/2020 00:00:00
2020,Municipal,77000015,IV,060770,San Pedro,Hosp. Local 26 de Julio,1234,30146,6319,0,859,2926,8,859,29,107,859,1,0,0,0,1/1/2020 00:00:00
2020,Municipal,77000031,IV,060770,San Pedro,Ctro. de Salud Dr. Aran Río Tala,1147,22334,0,0,640,732,2,640,87,319,640,1,0,0,0,1/1/2020 00:00:00
2020,Municipal,77000082,IV,060770,San Pedro,Hosp. Santa Lucía,930,36883,2101,0,523,24820,68,23346,94,8,7978,15,11,2,0,1/1/2020 00:00:00
2020,Municipal,79100025,VIII,060791,Tandil,Hosp. Munic. E. Rodríguez Larreta,194,3695,471,0,59,15372,42,8854,58,1,15523,263,7,12,0,1/1/2020 00:00:00
2020,Municipal,79800027,IX,060798,Tapalqué,Hosp. Munic. de Tapalqué,775,71391,5334,0,786,21960,60,9785,45,13,7175,9,50,6,0,1/1/2020 00:00:00
2020,Municipal,80501076,V,060805,Tigre,Hospital Municipal de Diagnostico Don Torcuato,3345,50576,229,0,6996,8784,24,6996,80,291,6996,1,0,0,0,1/1/2020 00:00:00
2020,Municipal,80501085,V,060805,Tigre,Hospital de Diagnóstico Inmediato Dr. Valentin Nores,1744,65437,11961,0,999,4026,11,1239,31,91,997,1,7,1,0,1/1/2020 00:00:00
2020,Municipal,80501086,V,060805,Tigre,Hospital Municipal de Diagnóstico Inmediato Benavídez,3929,50576,1260,0,6400,10980,30,6400,58,213,6400,1,0,0,0,1/1/2020 00:00:00
2020,Municipal,81200011,XI,060812,Tordillo,Hosp. Munic. Ismael Ferrari,3312,41006,562,0,159,5490,15,1561,28,11,866,5,2,1,0,1/1/2020 00:00:00
2020,Municipal,81900039,I,060819,Tornquist,Hosp. Munic. Dr. A. Castro,4165,115819,10839,0,330,16104,44,15758,98,7,1364,4,59,18,0,1/1/2020 00:00:00
2020,Municipal,82600039,II,060826,Trenque Lauquen,Hosp. Munic. Treinta de Agosto,1370,29703,1715,0,440,15073,41,7279,48,11,8585,20,17,4,0,1/1/2020 00:00:00
2020,Municipal,83300063,I,060833,Tres Arroyos,Hosp. Ignacio Pirovano,1699,123384,28507,0,6552,49410,135,36063,73,48,37375,6,275,4,0,1/1/2020 00:00:00
2020,Municipal,86102347,V,060861,Vicente López,CAPS URI Ramon Carrillo,1938,99775,1164,0,669,1829,5,1542,84,134,1473,2,8,1,0,1/1/2020 00:00:00
2020,Municipal,87500041,I,060875,Villarino,Hosp. Local Gral. J. A. Pradere,295,24356,2766,0,442,10248,28,1828,18,16,1809,4,32,7,0,1/1/2020 00:00:00
2020,Municipal,87500083,I,060875,Villarino,Hosp. Menor J. B. Sartori,962,16768,611,0,460,4402,12,943,21,38,1034,2,10,2,0,1/1/2020 00:00:00
2020,Municipal,87500211,I,060875,Villarino,Hosp. Subz. Especializado de Médanos,475,10059,598,0,375,20496,56,15849,77,7,44304,118,22,6,0,1/1/2020 00:00:00
2020,Municipal,88200881,V,060882,Zárate,Hospital municipal Dr. René Favaloro,1320,106276,1928,0,1211,3411,9,1238,36,130,1365,1,0,0,0,1/1/2020 00:00:00
2021,Municipal,00700135,I,060007,Adolfo Alsina,Hosp. Munic. Dr. Demetrio Carmelo Loyarte,4071,19625,4358,0,788,3923,11,1608,41,73,1639,2,3,0,0,1/1/2021 00:00:00
2021,Municipal,00700146,I,060007,Adolfo Alsina,Hosp. Munic. Dr. Noe Yarcho,2767,34304,6792,0,576,10950,30,8887,81,19,13876,24,21,4,0,1/1/2021 00:00:00
2021,Municipal,01400022,I,060014,Adolfo Gonzales Chaves,Hosp. Local Gral. A. Elicagaray,2048,26405,4698,0,1175,33586,92,8925,27,13,21755,19,41,3,0,1/1/2021 00:00:00
2021,Municipal,01400049,I,060014,Adolfo Gonzales Chaves,Unid. Sanit. Dr. F. Madueño,183,5731,3740,0,136,10585,29,2976,28,5,2867,21,11,8,0,1/1/2021 00:00:00
2021,Municipal,04900077,IX,060049,Azul,Hosp. Munic. Dr. J. Casella Solá,2281,19871,858,0,468,11103,30,4733,43,15,5439,12,21,4,0,1/1/2021 00:00:00
2021,Municipal,04900085,IX,060049,Azul,Hosp. Local Gral. Dr. Horacio Ferro,134,8549,0,0,98,12135,33,6322,52,3,2072,21,18,18,0,1/1/2021 00:00:00
2021,Municipal,10500048,IX,060105,Bolívar,Hosp. Munic. de Pirovano,1630,10200,1628,0,236,5540,15,1376,25,16,1377,6,5,2,0,1/1/2021 00:00:00
2021,Municipal,10500056,IX,060105,Bolívar,Hosp. Munic. Juana G. de Miguens,3655,10098,1769,0,246,10950,30,1426,13,8,1426,6,18,7,0,1/1/2021 00:00:00
2021,Municipal,11200021,X,060112,Bragado,Hosp. Munic. San Luis,2883,126963,7699,0,3309,24913,68,21685,87,48,21605,7,295,9,0,1/1/2021 00:00:00
2021,Municipal,11200056,X,060112,Bragado,Unid. Sanit. O` Brien,707,10029,618,0,93,5976,16,4250,71,6,588,6,1,1,0,1/1/2021 00:00:00
2021,Municipal,11900031,XI,060119,Brandsen,Hosp. Munic. Dr. Francisco Caram,1557,25784,6649,0,1765,12305,34,6998,57,52,6988,4,130,7,0,1/1/2021 00:00:00
2023,Municipal,32900023,VII,060329,General Las Heras,Hosp. Munic. Dr. Pedro Arozarena,3873,116075,13023,0,1976,12410,34,4693,"37,8","58,1",4483,"2,3",28,"1,4",0,1/1/2023 00:00:00
2023,Municipal,52500013,VII,060525,Marcos Paz,Hosp. Dr. Hétor J. DAgnillo,5570,627305,22878,0,11451,41067,113,27631,"67,3","101,8",31865,"2,8",232,2,0,1/1/2023 00:00:00
2023,Municipal,53900864,VII,060539,Merlo,Hogar Geriátrico Santa Susana,1692,21142,6493,0,7,11540,32,8283,"71,8","0,2",5869,"838,4",5,"71,4",0,1/1/2023 00:00:00
2023,Municipal,4200016,VIII,060042,Ayacucho,Hosp. Local Munic. Dr. Pedro Solanet,2467,66893,18399,0,3881,21517,59,9121,"42,4","65,8",9016,"2,3",122,"3,1",0,1/1/2023 00:00:00
2023,Municipal,6300093,VIII,060063,Balcarce,"Hospital Subzonal Municipal ""Dr. Felipe A. Fossati""",1305,182141,14036,0,9639,27007,74,20667,"76,5","130,3",19624,2,247,"2,6",0,1/1/2023 00:00:00
2023,Municipal,28000051,VIII,060280,General Alvarado,Hosp. Munic. Dr. Mariano Cassano,8760,187865,5894,0,4360,15249,42,10043,"65,9","104,4",10161,"2,3",111,"2,5",0,1/1/2023 00:00:00
2023,Municipal,33600015,VIII,060336,General Lavalle,Hosp. Munic Sagrado Corazón de Jesús,3838,84513,5354,0,419,14235,39,6124,43,"10,7",6166,"14,7",7,"1,7",0,1/1/2023 00:00:00
2023,Municipal,31500021,VIII,060315,General Madariaga,Hosp. Munic. Ana R. S. de Martínez Guerrero,13721,373766,52850,0,4463,32120,88,24912,"77,6","50,7",24847,"5,6",102,"2,3",0,1/1/2023 00:00:00
2023,Municipal,47600042,VIII,060476,Loberia,Ctro. de Salud San Manuel,650,7618,3130,0,137,2869,8,191,"6,7","17,4",191,"1,4",3,"2,2",0,1/1/2023 00:00:00
2023,Municipal,51100011,VIII,060511,Maipu,Hosp. Subz. de Maipú,3072,62138,7789,0,2257,30660,84,26860,"87,6","26,9",26316,"11,7",63,"2,8",0,1/1/2023 00:00:00
2023,Municipal,51800030,VIII,060518,Mar Chiquita,Unid. Sanit. Dr. Luis Sagasta,14558,177135,21802,0,1332,4745,13,3891,82,"102,5",3667,"2,8",20,"1,5",0,1/1/2023 00:00:00
2023,Municipal,58100017,VIII,060581,Necochea,Unid. Sanit. de Claráz,133,1907,453,0,26,5840,16,4730,81,"1,6",6480,"249,2",6,"23,1",0,1/1/2023 00:00:00
2023,Municipal,58100025,VIII,060581,Necochea,Hosp. Munic. N. Cattoni,237,10555,1370,0,73,7300,20,4692,"64,3","3,7",1330,"18,2",17,"23,3",0,1/1/2023 00:00:00
2023,Municipal,58100033,VIII,060581,Necochea,Unid. Sanit. La Dulce,400,11544,2628,0,100,8030,22,3461,"43,1","4,5",3890,"38,9",12,12,0,1/1/2023 00:00:00
2023,Municipal,86800010,VIII,060868,Villa Gesell,Hosp. Munic. de Ag. Dr. Arturo Illia,16470,326220,21751,0,4011,14237,39,12636,"88,8","102,8",12317,"3,1",131,"3,3",0,1/1/2023 00:00:00
2023,Municipal,2100014,X,060021,Alberti,Hosp. Munic. Ntra. Sra. de la Merced,6464,85714,6023,0,3110,15695,43,9752,"62,1","72,3",7898,"2,5",52,"1,7",0,1/1/2023 00:00:00
2023,Municipal,11200021,X,060112,Bragado,Hosp. Munic. San Luis,3603,237637,15686,0,4191,25369,70,22963,"90,5","60,3",22964,"5,5",215,"5,1",0,1/1/2023 00:00:00
2023,Municipal,11200056,X,060112,Bragado,Unidad Sanitaria Dr. Bavio de O´Brien,1391,15276,661,0,354,5840,16,5733,"98,2","22,1",2234,"6,3",8,"2,3",0,1/1/2023 00:00:00
2023,Municipal,22400022,X,060224,Chivilcoy,Hosp. Munic. de Chivilcoy,5431,197174,18525,0,6818,43568,119,25049,"57,5","57,1",29238,"4,3",352,"5,2",0,1/1/2023 00:00:00
2023,Municipal,22400049,X,060224,Chivilcoy,Unid. Sanit. Moquehuá,200,29928,2470,0,234,8207,22,5409,"65,9","10,4",4895,"20,9",11,"4,7",0,1/1/2023 00:00:00
2023,Municipal,57400033,X,060574,Navarro,Hosp. Munic. San Antonio de Padua,2533,104138,19768,0,4488,13933,38,9040,"64,9","117,6",8726,"1,9",101,"2,3",0,1/1/2023 00:00:00
2023,Municipal,70700011,X,060707,Saladillo,Unid. Sanit. del Carril,495,6817,916,0,10,1460,4,10,"0,7","2,5",9,"0,9",1,10,0,1/1/2023 00:00:00
2023,Municipal,78400025,X,060784,Suipacha,Hosp. Munic. Esteban Iribarne,3543,178556,21291,0,1431,17214,47,3138,"18,2","30,3",3436,"2,4",41,"2,9",0,1/1/2023 00:00:00
2023,Municipal,11900031,XI,060119,Brandsen,Hosp. Munic. Dr. Francisco Caram,1524,39248,8349,0,2184,12412,34,7780,"62,7","64,2",8622,"3,9",129,"5,9",0,1/1/2023 00:00:00
2023,Municipal,13400015,XI,060134,Cañuelas,Ente Descentralizado Hospital Dr. Angel Marzetti,1238,63024,18224,0,2265,19344,53,6875,"35,5","42,7",7323,"3,2",75,"3,3",0,1/1/2023 00:00:00
2023,Municipal,16800019,XI,060168,Castelli,Hosp. Local Dr.Ramón Carrillo,8750,116073,10416,0,2076,20456,56,5055,"24,5",37,5999,"2,9",69,"3,3",0,1/1/2023 00:00:00
2023,Municipal,21800014,XI,060218,Chascomus,Hosp. San Vicente de Paul,2986,173571,19417,0,2651,22759,62,14522,"63,8","42,5",10334,"3,9",174,"6,6",0,1/1/2023 00:00:00
2023,Municipal,23800024,XI,060238,Dolores,Unid. Hospitalaria San Roque,2374,209796,6670,0,10304,32687,90,20850,"63,8","115,1",29365,"2,8",13,"0,1",0,1/1/2023 00:00:00
2023,Municipal,30100011,XI,060301,General Belgrano,Hosp. Munic. Juan E. de la Fuente,6417,130667,14880,0,3550,26645,73,25382,"95,3","48,6",32106,9,112,"3,2",0,1/1/2023 00:00:00
2023,Municipal,30100097,XI,060301,General Belgrano,Hogar San Joaquín,664,23436,3294,0,21,10950,30,8809,"80,4","0,7",6645,"316,4",1,"4,8",0,1/1/2023 00:00:00
2019,Municipal,06300093,VIII,060063,Balcarce,Hosp. Subz. Munic. de Balcarce,2244,191492,23117,0,7109,27002,74,17630,65,96,17683,2,258,4,0,1/1/2019 00:00:00
2019,Municipal,09100079,VI,060091,Berazategui,Unid. Sanit. Nº 11,966,112055,4457,0,2443,1556,4,2443,157,573,2443,1,0,0,0,1/1/2019 00:00:00
2019,Municipal,09100176,VI,060091,Berazategui,Unid. Sanit. Nº 3,1201,94885,2652,0,3028,2282,6,3028,133,484,3028,1,0,0,0,1/1/2019 00:00:00
2019,Municipal,10500048,IX,060105,Bolívar,Hosp. Munic. de Pirovano,1737,16511,3289,0,252,5840,16,1803,31,16,1788,7,14,6,0,1/1/2019 00:00:00
2019,Municipal,10500056,IX,060105,Bolívar,Hosp. Munic. Juana G. de Miguens,3119,16908,3387,0,302,10950,30,1933,18,10,1920,6,21,7,0,1/1/2019 00:00:00
2019,Municipal,11200021,X,060112,Bragado,Hosp. Munic. San Luis,3856,194914,13074,0,3354,25041,69,22762,91,49,22896,7,200,6,0,1/1/2019 00:00:00
2019,Municipal,11200056,X,060112,Bragado,Unid. Sanit. O` Brien,586,8768,354,0,159,5832,16,4634,79,10,986,6,6,4,0,1/1/2019 00:00:00
2019,Municipal,13400015,XI,060134,Cañuelas,Ente Descentralizado Hospital Dr. Angel Marzetti,2403,73856,11938,0,3628,19345,53,8984,46,68,8879,2,98,3,0,1/1/2019 00:00:00
2019,Municipal,15400017,II,060154,Carlos Tejedor,Hosp. Munic. Garré,1585,45661,2891,0,1588,9699,27,7666,79,60,8308,5,39,2,0,1/1/2019 00:00:00
2019,Municipal,18900037,I,060189,Coronel Dorrego,Hosp. Local Gral. María Eva Duarte de Perón,3080,106552,18655,0,1508,21170,58,8486,40,26,6797,5,31,2,0,1/1/2019 00:00:00
2019,Municipal,18900053,I,060189,Coronel Dorrego,Unid. Sanit. y Hogar Geriátrico El Perdido,351,7475,1089,0,25,5840,16,4034,69,2,2188,88,2,8,0,1/1/2019 00:00:00
2019,Municipal,18900061,I,060189,Coronel Dorrego,Hosp. Munic. de Oriente,977,18845,3413,0,146,10220,28,5383,53,5,5691,39,8,5,0,1/1/2019 00:00:00
2019,Municipal,19600011,I,060196,Coronel Pringles,Hosp. Munic. Dr. Cabrera,3020,52082,9951,0,3130,39397,108,28632,73,29,18958,6,132,4,0,1/1/2019 00:00:00
2019,Municipal,19600037,I,060196,Coronel Pringles,Unid. Sanit. Indio Rico,493,2126,813,0,70,1825,5,1185,65,14,91,1,0,0,0,1/1/2019 00:00:00
2019,Municipal,20300055,I,060203,Coronel Suárez,Hosp. Munic. Lucero del Alba de Huanguelén,924,27109,1914,0,634,6205,17,2888,47,37,2638,4,39,6,0,1/1/2019 00:00:00
2019,Municipal,21000012,III,060210,Chacabuco,Hosp. Local Gral. Tomás Keating,411,3964,1732,0,48,8030,22,7875,98,2,1118,23,1,2,0,1/1/2019 00:00:00
2019,Municipal,21000055,III,060210,Chacabuco,Hosp. Local Munic. A. Rossi y C. Z. de Rossi,645,7468,3458,0,423,12410,34,10665,86,12,10997,26,13,3,0,1/1/2019 00:00:00
2019,Municipal,21800014,XI,060218,Chascomús,Hosp. San Vicente de Paul,2785,123381,17659,0,2251,21951,60,11240,51,37,8693,4,101,4,0,1/1/2019 00:00:00
2019,Municipal,22400022,X,060224,Chivilcoy,Hosp. Munic. de Chivilcoy,5366,241885,19240,0,5681,39055,106,25082,64,53,25900,5,349,6,0,1/1/2019 00:00:00
2019,Municipal,22400049,X,060224,Chivilcoy,Unid. Sanit. Moquehuá,251,30530,2369,0,338,9125,25,6222,68,14,2574,8,13,4,0,1/1/2019 00:00:00
2019,Municipal,23100031,II,060231,Daireaux,Hosp. Munic. Dr. L. Tabares Salazar,1096,4867,3906,0,261,6205,17,3849,62,15,1294,5,10,4,0,1/1/2019 00:00:00
2019,Municipal,23800024,XI,060238,Dolores,Unid. Hospitalaria San Roque,1664,214087,6127,0,6393,33580,92,18612,55,69,15955,2,8,0,0,1/1/2019 00:00:00
2019,Municipal,26600018,V,060266,Exaltación De La Cruz,Hosp. Munic. San José,2397,261336,35692,0,5042,33215,91,27389,82,55,26756,5,148,3,0,1/1/2019 00:00:00
2019,Municipal,27700024,III,060277,Florentino Ameghino,Hosp. Local Dr. Felipe Peláez,1175,138182,32491,0,1632,20075,55,19713,98,30,8856,5,26,2,0,1/1/2019 00:00:00
2019,Municipal,28700010,IX,060287,General Alvear,Hosp. Munic. Bernardino Rivadavia,2587,125158,19048,0,3278,14600,40,10843,74,82,11663,4,49,1,0,1/1/2019 00:00:00
2019,Municipal,29400036,III,060294,General Arenales,Hosp.Munic. Dr. Ignacio Pirovano,510,133334,12085,0,2101,21900,60,20238,92,35,35234,17,67,3,0,1/1/2019 00:00:00
2019,Municipal,29400061,III,060294,General Arenales,Unid. Sanit. Ferré,541,26714,2096,0,7,6935,19,6404,92,0,4592,656,5,71,0,1/1/2019 00:00:00
2019,Municipal,30100011,XI,060301,General Belgrano,Hosp. Munic. Juan E. de la Fuente,4874,147914,15253,0,2934,26645,73,26523,100,40,33774,12,97,3,0,1/1/2019 00:00:00
2019,Municipal,31500021,VIII,060315,General Juan Madariaga,Hosp. Munic. Ana R. S. de Martínez Guerrero,13941,425246,42914,0,4500,32120,88,25577,80,51,31596,7,162,4,0,1/1/2019 00:00:00
2019,Municipal,32200030,IX,060322,General La Madrid,Servicio de Salud Mental Dr. E. Mañay,1443,5093,188,0,7,8030,22,5933,74,0,5252,750,1,14,0,1/1/2019 00:00:00
2019,Municipal,35100023,III,060351,General Pinto,Hosp. Munic. Dr. Alberto L. Videla,1831,82481,14642,0,2021,31390,86,23465,75,24,34267,17,89,4,0,1/1/2019 00:00:00
2019,Municipal,37100084,V,060371,General San Martín,Hosp. Munic. Dr. D. E. Thompson,18612,482013,33237,0,60956,103943,285,89452,86,214,86976,1,157,0,0,1/1/2019 00:00:00
2019,Municipal,39200051,II,060392,General Villegas,Hosp. Munic.de Gral. Villegas Ntra. Sra del Carmen,6907,223921,17334,0,2812,26039,72,24862,95,39,10857,4,113,4,0,1/1/2019 00:00:00
2019,Municipal,39900037,I,060399,Guaminí,Hosp. Munic. Dr. J. Llambías,638,28480,1064,0,592,16499,45,3341,20,13,3024,5,16,3,0,1/1/2019 00:00:00
2019,Municipal,39900119,I,060399,Guaminí,Centro Municipal de Residentes de la Tercera Edad,251,0,0,0,1,13140,36,11862,90,0,61,61,0,0,0,1/1/2019 00:00:00
2019,Municipal,40800076,VII,060408,Hurlingham,Hosp. Munic. San Bernardino de Siena,4614,1016893,27557,0,8348,21478,59,14097,66,142,14024,2,47,1,0,1/1/2019 00:00:00
2019,Municipal,41000556,VII,060410,Ituzaingó,Hosp. Atenc. Médica Prim. de Ituzaingó,3155,195179,9218,0,357,190,2,1261,664,229,375,1,0,0,0,1/1/2019 00:00:00
2019,Municipal,42700031,XII,060427,La Matanza,Hospital Materno Infantil Dr. J. Equiza,12051,125706,26787,0,3320,21002,58,12566,60,58,13188,4,11,0,0,1/1/2019 00:00:00
2019,Municipal,42700120,XII,060427,La Matanza,Hospital Municipal de Niños de San Justo,17818,223699,34565,0,4825,33620,92,27152,81,52,26909,6,35,1,0,1/1/2019 00:00:00
2021,Municipal,13400015,XI,060134,Cañuelas,Ente Descentralizado Hospital Dr. Angel Marzetti,1311,91605,21548,0,2964,19346,53,7080,37,56,6944,2,121,4,0,1/1/2021 00:00:00
2021,Municipal,15400017,II,060154,Carlos Tejedor,Hosp. Munic. Garré,1290,45702,1859,0,1598,13428,37,8618,64,43,8502,5,70,4,0,1/1/2021 00:00:00
2021,Municipal,16800019,XI,060168,Castelli,Hosp. Local Dr.Ramón Carrillo,11946,110946,7634,0,2178,13141,36,5756,44,60,7693,4,58,3,0,1/1/2021 00:00:00
2021,Municipal,18900037,I,060189,Coronel Dorrego,Hosp. Local Gral. María Eva Duarte de Perón,3068,75474,15476,0,938,21170,58,8385,40,16,7702,8,32,3,0,1/1/2021 00:00:00
2021,Municipal,18900053,I,060189,Coronel Dorrego,Unid. Sanit. y Hogar Geriátrico El Perdido,371,3089,541,0,9,5902,16,4448,75,1,3553,395,0,0,0,1/1/2021 00:00:00
2021,Municipal,19600011,I,060196,Coronel Pringles,Hosp. Munic. Dr. Cabrera,3804,41002,6375,0,2784,39817,109,26467,66,26,24317,9,199,7,0,1/1/2021 00:00:00
2021,Municipal,19600037,I,060196,Coronel Pringles,Unid. Sanit. Indio Rico,285,954,873,0,34,1825,5,1131,62,7,43,1,0,0,0,1/1/2021 00:00:00
2021,Municipal,20300039,I,060203,Coronel Suárez,Hosp. Munic. de Cnel. Suárez,801,69410,3404,0,4378,23044,63,17648,77,69,17322,4,315,7,0,1/1/2021 00:00:00
2021,Municipal,21000012,III,060210,Chacabuco,Hosp. Local Gral. Tomás Keating,265,3621,6835,0,39,8036,22,7963,99,2,9638,247,9,23,0,1/1/2021 00:00:00
2021,Municipal,21000039,III,060210,Chacabuco,Hosp. Munic. Ntra. Sra. del Carmen,8031,285872,70456,0,17294,74094,203,71844,97,85,79591,5,421,2,0,1/1/2021 00:00:00
2021,Municipal,21000055,III,060210,Chacabuco,Hosp. Local Munic. A. Rossi y C. Z. de Rossi,664,5096,2426,0,208,12418,34,9865,79,6,13075,63,9,4,0,1/1/2021 00:00:00
2021,Municipal,21800014,XI,060218,Chascomús,Hosp. San Vicente de Paul,1741,153583,14107,0,2256,21948,60,11783,54,38,9149,4,209,9,0,1/1/2021 00:00:00
2021,Municipal,22400022,X,060224,Chivilcoy,Hosp. Munic. de Chivilcoy,3324,124182,12796,0,4787,39420,108,17638,45,44,17626,4,500,10,0,1/1/2021 00:00:00
2021,Municipal,22400049,X,060224,Chivilcoy,Unid. Sanit. Moquehuá,178,19668,2084,0,208,9125,25,5170,57,8,1531,7,8,4,0,1/1/2021 00:00:00
2021,Municipal,23100031,II,060231,Daireaux,Hosp. Munic. Dr. L. Tabares Salazar,306,1792,2321,0,294,6205,17,3811,61,17,2280,8,12,4,0,1/1/2021 00:00:00
2021,Municipal,26600018,V,060266,Exaltación De La Cruz,Hosp. Munic. San José,2613,302345,31201,0,4655,33215,91,22321,67,51,17261,4,204,4,0,1/1/2021 00:00:00
2021,Municipal,27700024,III,060277,Florentino Ameghino,Hosp. Local Dr. Felipe Peláez,1519,133157,33828,0,1001,20075,55,14963,75,18,4334,4,31,3,0,1/1/2021 00:00:00
2021,Municipal,28700010,IX,060287,General Alvear,Hosp. Munic. Bernardino Rivadavia,1544,75247,11349,0,2228,14600,40,5499,38,56,5034,2,71,3,0,1/1/2021 00:00:00
2021,Municipal,29400036,III,060294,General Arenales,Hosp.Munic. Dr. Ignacio Pirovano,412,87502,4835,0,1719,21900,60,15173,69,29,23371,14,107,6,0,1/1/2021 00:00:00
2021,Municipal,29400061,III,060294,General Arenales,Unid. Sanit. Ferré,510,18261,663,0,5,6935,19,6935,100,0,8332,1666,3,60,0,1/1/2021 00:00:00
